algo,op,iter,wall_ns,cycles
ecdh-P-521,keygen,0,1106569,2974342
ecdh-P-521,keygen,1,1110048,2983748
ecdh-P-521,keygen,2,1106511,2974242
ecdh-P-521,keygen,3,1106404,2973954
ecdh-P-521,keygen,4,1106966,2975464
ecdh-P-521,keygen,5,1104735,2969468
ecdh-P-521,keygen,6,1101827,2961650
ecdh-P-521,keygen,7,1105252,2970856
ecdh-P-521,keygen,8,1104588,2969072
ecdh-P-521,keygen,9,1102984,2964758
ecdh-P-521,keygen,10,1105486,2971484
ecdh-P-521,keygen,11,1122036,3015972
ecdh-P-521,keygen,12,1122706,3017772
ecdh-P-521,keygen,13,1172107,3150566
ecdh-P-521,keygen,14,1112901,2991414
ecdh-P-521,keygen,15,1103808,2966982
ecdh-P-521,keygen,16,1122792,3018008
ecdh-P-521,keygen,17,1104650,2969236
ecdh-P-521,keygen,18,1123654,3020328
ecdh-P-521,keygen,19,1107383,2976590
ecdh-P-521,keygen,20,1128596,3033608
ecdh-P-521,keygen,21,1106541,2974322
ecdh-P-521,keygen,22,1104164,2967938
ecdh-P-521,keygen,23,1104820,2969696
ecdh-P-521,keygen,24,1104725,2969442
ecdh-P-521,keygen,25,1119392,3008868
ecdh-P-521,keygen,26,1103644,2966542
ecdh-P-521,keygen,27,1101461,2960666
ecdh-P-521,keygen,28,1106941,2975312
ecdh-P-521,keygen,29,1106252,2973546
ecdh-P-521,keygen,30,1103346,2965736
ecdh-P-521,keygen,31,1104490,2968810
ecdh-P-521,keygen,32,1106853,2975160
ecdh-P-521,keygen,33,1106506,2974228
ecdh-P-521,keygen,34,1106260,2973564
ecdh-P-521,keygen,35,1104803,2969648
ecdh-P-521,keygen,36,1103254,2965484
ecdh-P-521,keygen,37,1109634,2982634
ecdh-P-521,keygen,38,1107702,2977442
ecdh-P-521,keygen,39,1105256,2970868
ecdh-P-521,keygen,40,1122263,3016584
ecdh-P-521,keygen,41,1105712,2972098
ecdh-P-521,keygen,42,1102686,2963966
ecdh-P-521,keygen,43,1102895,2964528
ecdh-P-521,keygen,44,1103621,2966476
ecdh-P-521,keygen,45,1104459,2968724
ecdh-P-521,keygen,46,1106329,2973752
ecdh-P-521,keygen,47,1103892,2967198
ecdh-P-521,keygen,48,1108995,2980914
ecdh-P-521,keygen,49,1104572,2969030
ecdh-P-521,keygen,50,1107914,2978016
ecdh-P-521,keygen,51,1101830,2961666
ecdh-P-521,keygen,52,1107308,2976382
ecdh-P-521,keygen,53,1103144,2965198
ecdh-P-521,keygen,54,1120487,3011812
ecdh-P-521,keygen,55,1125975,3026566
ecdh-P-521,keygen,56,1178718,3168338
ecdh-P-521,keygen,57,1116660,3001522
ecdh-P-521,keygen,58,1105524,2971586
ecdh-P-521,keygen,59,1118559,3006628
ecdh-P-521,keygen,60,1104202,2968034
ecdh-P-521,keygen,61,1128711,3033912
ecdh-P-521,keygen,62,1106394,2973930
ecdh-P-521,keygen,63,1139978,3064198
ecdh-P-521,keygen,64,1103795,2966944
ecdh-P-521,keygen,65,1105937,2972702
ecdh-P-521,keygen,66,1104542,2968954
ecdh-P-521,keygen,67,1106093,2973116
ecdh-P-521,keygen,68,1119422,3008950
ecdh-P-521,keygen,69,1106268,2973590
