algo,op,iter,wall_ns,cycles
ML-KEM-1024,keygen,0,317574,17140
ML-KEM-1024,keygen,1,227648,12286
ML-KEM-1024,keygen,2,222463,12006
ML-KEM-1024,keygen,3,220907,11923
ML-KEM-1024,keygen,4,220537,11902
ML-KEM-1024,keygen,5,220944,11925
ML-KEM-1024,keygen,6,219667,11856
ML-KEM-1024,keygen,7,220166,11883
ML-KEM-1024,keygen,8,220370,11894
ML-KEM-1024,keygen,9,220130,11881
ML-KEM-1024,keygen,10,219445,11844
ML-KEM-1024,keygen,11,220204,11884
ML-KEM-1024,keygen,12,236963,12787
ML-KEM-1024,keygen,13,222519,12009
ML-KEM-1024,keygen,14,220444,11898
ML-KEM-1024,keygen,15,220926,11924
ML-KEM-1024,keygen,16,220371,11893
ML-KEM-1024,keygen,17,220518,11902
ML-KEM-1024,keygen,18,221611,11961
ML-KEM-1024,keygen,19,220852,11916
ML-KEM-1024,keygen,20,222426,12004
ML-KEM-1024,keygen,21,221278,11942
ML-KEM-1024,keygen,22,221685,11964
ML-KEM-1024,keygen,23,220685,11910
ML-KEM-1024,keygen,24,220130,11880
ML-KEM-1024,keygen,25,220518,11901
ML-KEM-1024,keygen,26,220667,11909
ML-KEM-1024,keygen,27,219778,11861
ML-KEM-1024,keygen,28,222796,12025
ML-KEM-1024,keygen,29,218630,11799
ML-KEM-1024,keygen,30,244611,13200
ML-KEM-1024,keygen,31,221777,11970
ML-KEM-1024,keygen,32,220649,11909
ML-KEM-1024,keygen,33,222129,11989
ML-KEM-1024,keygen,34,220148,11881
ML-KEM-1024,keygen,35,220722,11912
ML-KEM-1024,keygen,36,221204,11939
ML-KEM-1024,keygen,37,220629,11908
ML-KEM-1024,keygen,38,220223,11887
ML-KEM-1024,keygen,39,222277,11996
ML-KEM-1024,keygen,40,220444,11897
ML-KEM-1024,keygen,41,221278,11942
ML-KEM-1024,keygen,42,220759,11915
ML-KEM-1024,keygen,43,220815,11917
ML-KEM-1024,keygen,44,220444,11898
ML-KEM-1024,keygen,45,220574,11904
ML-KEM-1024,keygen,46,220112,11879
ML-KEM-1024,keygen,47,237166,12798
ML-KEM-1024,keygen,48,222352,12001
ML-KEM-1024,keygen,49,223167,12044
ML-KEM-1024,keygen,50,221982,11981
ML-KEM-1024,keygen,51,219685,11856
ML-KEM-1024,keygen,52,220611,11906
ML-KEM-1024,keygen,53,219908,11868
ML-KEM-1024,keygen,54,222018,11982
ML-KEM-1024,keygen,55,220870,11921
ML-KEM-1024,keygen,56,222408,12003
ML-KEM-1024,keygen,57,220037,11877
ML-KEM-1024,keygen,58,220426,11897
ML-KEM-1024,keygen,59,220611,11906
ML-KEM-1024,keygen,60,220389,11894
ML-KEM-1024,keygen,61,220166,11882
ML-KEM-1024,keygen,62,219556,11850
ML-KEM-1024,keygen,63,221425,11951
ML-KEM-1024,keygen,64,220130,11881
ML-KEM-1024,keygen,65,235092,12686
ML-KEM-1024,keygen,66,222426,12005
ML-KEM-1024,keygen,67,220241,11886
ML-KEM-1024,keygen,68,221407,11950
ML-KEM-1024,keygen,69,220370,11893
ML-KEM-1024,keygen,70,219759,11861
ML-KEM-1024,keygen,71,221611,11962
ML-KEM-1024,keygen,72,221296,11944
ML-KEM-1024,keygen,73,220074,11877
