algo,op,iter,wall_ns,cycles
ML-DSA-44,keygen,0,80947,217458
ML-DSA-44,keygen,1,77612,208554
ML-DSA-44,keygen,2,72619,195132
ML-DSA-44,keygen,3,69761,187452
ML-DSA-44,keygen,4,70021,188150
ML-DSA-44,keygen,5,69464,186652
ML-DSA-44,keygen,6,70097,188348
ML-DSA-44,keygen,7,70160,188524
ML-DSA-44,keygen,8,70748,190106
ML-DSA-44,keygen,9,70380,189116
ML-DSA-44,keygen,10,70154,188508
ML-DSA-44,keygen,11,70219,188678
ML-DSA-44,keygen,12,69409,186504
ML-DSA-44,keygen,13,69436,186578
ML-DSA-44,keygen,14,70059,188250
ML-DSA-44,keygen,15,72907,195904
ML-DSA-44,keygen,16,74358,199778
ML-DSA-44,keygen,17,71864,193104
ML-DSA-44,keygen,18,69637,187120
ML-DSA-44,keygen,19,70316,188944
ML-DSA-44,keygen,20,69883,187778
ML-DSA-44,keygen,21,70437,189268
ML-DSA-44,keygen,22,69605,187032
ML-DSA-44,keygen,23,70006,188104
ML-DSA-44,keygen,24,70480,189384
ML-DSA-44,keygen,25,69844,187676
ML-DSA-44,keygen,26,69845,187674
ML-DSA-44,keygen,27,70380,189116
ML-DSA-44,keygen,28,69451,186620
ML-DSA-44,keygen,29,72488,194780
ML-DSA-44,keygen,30,73841,198404
ML-DSA-44,keygen,31,71616,192432
ML-DSA-44,keygen,32,69856,187710
ML-DSA-44,keygen,33,69570,186940
ML-DSA-44,keygen,34,69383,186436
ML-DSA-44,keygen,35,69714,187324
ML-DSA-44,keygen,36,69362,186376
ML-DSA-44,keygen,37,69628,187092
ML-DSA-44,keygen,38,69848,187688
ML-DSA-44,keygen,39,69628,187092
ML-DSA-44,keygen,40,70584,189658
ML-DSA-44,keygen,41,69954,187970
ML-DSA-44,keygen,42,69697,187280
ML-DSA-44,keygen,43,73033,196238
ML-DSA-44,keygen,44,73312,196998
ML-DSA-44,keygen,45,72442,194658
ML-DSA-44,keygen,46,69425,186550
ML-DSA-44,keygen,47,70178,188568
ML-DSA-44,keygen,48,69616,187058
ML-DSA-44,keygen,49,70119,188418
ML-DSA-44,keygen,50,69480,186664
ML-DSA-44,keygen,51,69632,187100
ML-DSA-44,keygen,52,70108,188384
ML-DSA-44,keygen,53,70667,189888
ML-DSA-44,keygen,54,69562,186916
ML-DSA-44,keygen,55,69908,187846
ML-DSA-44,keygen,56,70426,189232
ML-DSA-44,keygen,57,73243,196804
ML-DSA-44,keygen,58,74365,199824
ML-DSA-44,keygen,59,73409,197258
ML-DSA-44,keygen,60,69870,187750
ML-DSA-44,keygen,61,69581,186970
ML-DSA-44,keygen,62,70026,188166
ML-DSA-44,keygen,63,69739,187392
ML-DSA-44,keygen,64,69635,187118
ML-DSA-44,keygen,65,70037,188198
ML-DSA-44,keygen,66,69651,187158
ML-DSA-44,keygen,67,71097,191048
ML-DSA-44,keygen,68,69580,186970
ML-DSA-44,keygen,69,69634,187116
ML-DSA-44,keygen,70,70369,189090
ML-DSA-44,keygen,71,72695,195344
ML-DSA-44,keygen,72,73467,197418
ML-DSA-44,keygen,73,71756,192816
ML-DSA-44,keygen,74,69771,187482
ML-DSA-44,keygen,75,69861,187722
ML-DSA-44,keygen,76,69760,187450
ML-DSA-44,keygen,77,68981,185362
ML-DSA-44,keygen,78,69631,187108
ML-DSA-44,keygen,79,70461,189336
ML-DSA-44,keygen,80,69930,187910
ML-DSA-44,keygen,81,70012,188134
ML-DSA-44,keygen,82,69345,186332
ML-DSA-44,keygen,83,69752,187426
ML-DSA-44,keygen,84,70381,189120
ML-DSA-44,keygen,85,71596,192380
ML-DSA-44,keygen,86,73268,196876
ML-DSA-44,keygen,87,74141,199220
ML-DSA-44,keygen,88,69046,185530
ML-DSA-44,keygen,89,69445,186600
ML-DSA-44,keygen,90,70021,188150
ML-DSA-44,keygen,91,70136,188456
ML-DSA-44,keygen,92,70348,189032
ML-DSA-44,keygen,93,69981,188044
ML-DSA-44,keygen,94,69594,187002
ML-DSA-44,keygen,95,69585,186978
ML-DSA-44,keygen,96,69856,187704
ML-DSA-44,keygen,97,70053,188234
ML-DSA-44,keygen,98,70554,189582
ML-DSA-44,keygen,99,71717,192706
ML-DSA-44,keygen,100,73100,196424
ML-DSA-44,keygen,101,74270,199570
ML-DSA-44,keygen,102,70025,188162
ML-DSA-44,keygen,103,70348,189030
ML-DSA-44,keygen,104,70360,189060
ML-DSA-44,keygen,105,69403,186490
ML-DSA-44,keygen,106,70095,188346
ML-DSA-44,keygen,107,70076,188296
ML-DSA-44,keygen,108,70623,189768
ML-DSA-44,keygen,109,70074,188290
ML-DSA-44,keygen,110,70112,188390
ML-DSA-44,keygen,111,70723,190038
ML-DSA-44,keygen,112,69279,186156
ML-DSA-44,keygen,113,71758,192818
ML-DSA-44,keygen,114,73133,196512
ML-DSA-44,keygen,115,74658,200610
ML-DSA-44,keygen,116,69958,187980
ML-DSA-44,keygen,117,70132,188450
ML-DSA-44,keygen,118,69214,185982
ML-DSA-44,keygen,119,69805,187574
ML-DSA-44,keygen,120,70323,188962
ML-DSA-44,keygen,121,70606,189722
ML-DSA-44,keygen,122,69900,187824
ML-DSA-44,keygen,123,69513,186786
ML-DSA-44,keygen,124,69641,187128
ML-DSA-44,keygen,125,70485,189396
ML-DSA-44,keygen,126,70274,188830
ML-DSA-44,keygen,127,75765,203590
ML-DSA-44,keygen,128,68577,184270
ML-DSA-44,keygen,129,72137,193838
ML-DSA-44,keygen,130,70486,189398
ML-DSA-44,keygen,131,68880,185086
ML-DSA-44,keygen,132,69415,186520
ML-DSA-44,keygen,133,70774,190174
ML-DSA-44,keygen,134,69655,187172
ML-DSA-44,keygen,135,69483,186702
ML-DSA-44,keygen,136,69136,185772
ML-DSA-44,keygen,137,69357,186366
ML-DSA-44,keygen,138,69503,186754
ML-DSA-44,keygen,139,70764,190154
ML-DSA-44,keygen,140,69609,187050
ML-DSA-44,keygen,141,71283,191542
ML-DSA-44,keygen,142,71717,192710
ML-DSA-44,keygen,143,73671,197960
ML-DSA-44,keygen,144,72199,194000
ML-DSA-44,keygen,145,69655,187168
ML-DSA-44,keygen,146,70648,189840
ML-DSA-44,keygen,147,69799,187558
ML-DSA-44,keygen,148,69419,186538
ML-DSA-44,keygen,149,70058,188252
ML-DSA-44,keygen,150,69651,187156
ML-DSA-44,keygen,151,69898,187822
ML-DSA-44,keygen,152,69579,186962
ML-DSA-44,keygen,153,70256,188778
ML-DSA-44,keygen,154,68901,185134
ML-DSA-44,keygen,155,72081,193684
ML-DSA-44,keygen,156,71715,192706
ML-DSA-44,keygen,157,73284,196920
ML-DSA-44,keygen,158,71482,192078
ML-DSA-44,keygen,159,69618,187068
ML-DSA-44,keygen,160,71084,191008
ML-DSA-44,keygen,161,69584,186974
ML-DSA-44,keygen,162,70109,188386
ML-DSA-44,keygen,163,70302,188900
ML-DSA-44,keygen,164,70070,188274
ML-DSA-44,keygen,165,69766,187464
ML-DSA-44,keygen,166,69559,186908
ML-DSA-44,keygen,167,69203,185950
ML-DSA-44,keygen,168,69754,187430
ML-DSA-44,keygen,169,69756,187432
ML-DSA-44,keygen,170,74449,200046
ML-DSA-44,keygen,171,72961,196050
ML-DSA-44,keygen,172,69196,185936
ML-DSA-44,keygen,173,69700,187286
ML-DSA-44,keygen,174,70237,188732
ML-DSA-44,keygen,175,69356,186362
ML-DSA-44,keygen,176,69288,186184
ML-DSA-44,keygen,177,70036,188184
ML-DSA-44,keygen,178,70880,190460
ML-DSA-44,keygen,179,69208,185966
ML-DSA-44,keygen,180,69988,188052
ML-DSA-44,keygen,181,70417,189210
ML-DSA-44,keygen,182,69803,187562
ML-DSA-44,keygen,183,69627,187092
ML-DSA-44,keygen,184,73237,196794
ML-DSA-44,keygen,185,73829,198384
ML-DSA-44,keygen,186,70051,188222
ML-DSA-44,keygen,187,69977,188032
ML-DSA-44,keygen,188,70387,189134
ML-DSA-44,keygen,189,69981,188036
ML-DSA-44,keygen,190,69812,187588
ML-DSA-44,keygen,191,69996,188078
ML-DSA-44,keygen,192,69467,186660
ML-DSA-44,keygen,193,70237,188730
ML-DSA-44,keygen,194,70201,188628
ML-DSA-44,keygen,195,70328,188974
ML-DSA-44,keygen,196,70133,188448
ML-DSA-44,keygen,197,70025,188160
ML-DSA-44,keygen,198,71803,192944
ML-DSA-44,keygen,199,73537,197598
ML-DSA-44,keygen,200,71116,191094
ML-DSA-44,keygen,201,69429,186558
ML-DSA-44,keygen,202,70641,189812
ML-DSA-44,keygen,203,70195,188614
ML-DSA-44,keygen,204,69769,187472
ML-DSA-44,keygen,205,70086,188324
ML-DSA-44,keygen,206,70180,188576
ML-DSA-44,keygen,207,69808,187576
ML-DSA-44,keygen,208,69700,187288
ML-DSA-44,keygen,209,70037,188194
ML-DSA-44,keygen,210,70046,188222
ML-DSA-44,keygen,211,69939,187934
ML-DSA-44,keygen,212,72375,194480
ML-DSA-44,keygen,213,70145,188484
ML-DSA-44,keygen,214,69989,188068
ML-DSA-44,keygen,215,69918,187876
ML-DSA-44,keygen,216,69699,187284
ML-DSA-44,keygen,217,69548,186878
ML-DSA-44,keygen,218,69879,187776
ML-DSA-44,keygen,219,69483,186710
ML-DSA-44,keygen,220,68413,183832
ML-DSA-44,keygen,221,69823,187626
ML-DSA-44,keygen,222,69708,187314
ML-DSA-44,keygen,223,69820,187612
ML-DSA-44,keygen,224,68905,185148
ML-DSA-44,keygen,225,69142,185786
ML-DSA-44,keygen,226,71548,192250
ML-DSA-44,keygen,227,70194,188612
ML-DSA-44,keygen,228,70006,188112
ML-DSA-44,keygen,229,70212,188660
ML-DSA-44,keygen,230,69427,186554
ML-DSA-44,keygen,231,70415,189208
ML-DSA-44,keygen,232,70024,188162
ML-DSA-44,keygen,233,69978,188030
ML-DSA-44,keygen,234,70291,188872
ML-DSA-44,keygen,235,69590,186992
ML-DSA-44,keygen,236,70357,189054
ML-DSA-44,keygen,237,69280,186156
ML-DSA-44,keygen,238,69689,187260
ML-DSA-44,keygen,239,68928,185208
ML-DSA-44,keygen,240,72369,194460
ML-DSA-44,keygen,241,69621,187074
ML-DSA-44,keygen,242,69425,186548
ML-DSA-44,keygen,243,69409,186506
ML-DSA-44,keygen,244,70231,188712
ML-DSA-44,keygen,245,69338,186314
ML-DSA-44,keygen,246,70367,189080
ML-DSA-44,keygen,247,69919,187878
ML-DSA-44,keygen,248,70442,189284
ML-DSA-44,keygen,249,70184,188588
ML-DSA-44,keygen,250,69884,187780
ML-DSA-44,keygen,251,69306,186228
ML-DSA-44,keygen,252,69990,188064
ML-DSA-44,keygen,253,69562,186914
ML-DSA-44,keygen,254,70741,190086
ML-DSA-44,keygen,255,72478,194752
ML-DSA-44,keygen,256,68985,185368
ML-DSA-44,keygen,257,70859,190400
ML-DSA-44,keygen,258,70135,188456
ML-DSA-44,keygen,259,70057,188250
ML-DSA-44,keygen,260,69875,187756
ML-DSA-44,keygen,261,69895,187814
ML-DSA-44,keygen,262,69844,187674
ML-DSA-44,keygen,263,69598,187014
ML-DSA-44,keygen,264,69891,187800
ML-DSA-44,keygen,265,70060,188256
ML-DSA-44,keygen,266,69577,186956
ML-DSA-44,keygen,267,69365,186386
