algo,op,iter,wall_ns,cycles
rsa-15360,keygen,0,374189155795,20206214397
rsa-15360,keygen,1,459115333097,24792227974
rsa-15360,keygen,2,212085222448,11452602002
rsa-15360,keygen,3,657501627960,35505087912
rsa-15360,keygen,4,120104296336,6485631993
rsa-15360,pss-sign,0,1600718110,86438764
rsa-15360,pss-sign,1,1600693536,86437414
rsa-15360,pss-sign,2,1600707962,86438205
rsa-15360,pss-sign,3,1600749277,86440427
rsa-15360,pss-sign,4,1600698647,86437689
rsa-15360,pss-sign,5,1600751314,86440538
rsa-15360,pss-sign,6,1600750110,86440472
rsa-15360,pss-sign,7,1600777425,86441951
rsa-15360,pss-sign,8,1600810370,86443734
rsa-15360,pss-sign,9,1600749480,86440436
rsa-15360,pss-sign,10,1600706499,86438111
rsa-15360,pss-sign,11,1600864870,86446667
rsa-15360,pss-sign,12,1600873758,86447151
rsa-15360,pss-sign,13,1600782351,86442213
rsa-15360,pss-sign,14,1600730685,86439429
rsa-15360,pss-sign,15,1600715795,86438640
rsa-15360,pss-sign,16,1600720202,86438871
rsa-15360,pss-sign,17,1600722092,86438957
rsa-15360,pss-sign,18,1600729925,86439382
rsa-15360,pss-sign,19,1600773925,86441767
rsa-15360,pss-sign,20,1600727777,86439270
rsa-15360,pss-sign,21,1600733999,86439595
rsa-15360,pss-sign,22,1663423610,89824845
rsa-15360,pss-sign,23,1600727813,86439263
rsa-15360,pss-sign,24,1600746239,86440270
rsa-15360,pss-sign,25,1600778388,86441990
rsa-15360,pss-sign,26,1600710296,86438309
rsa-15360,pss-sign,27,1600695462,86437522
rsa-15360,pss-sign,28,1600743481,86440117
rsa-15360,pss-sign,29,1600741536,86440035
rsa-15360,pss-sign,30,1600751851,86440583
rsa-15360,pss-sign,31,1600723128,86439025
rsa-15360,pss-sign,32,1600766369,86441345
rsa-15360,pss-sign,33,1600746536,86440289
rsa-15360,pss-sign,34,1600720722,86438897
rsa-15360,pss-sign,35,1600724314,86439087
rsa-15360,pss-sign,36,1600705036,86438032
rsa-15360,pss-sign,37,1600695962,86437542
rsa-15360,pss-sign,38,1600744092,86440162
rsa-15360,pss-sign,39,1600720980,86438905
rsa-15360,pss-sign,40,1600693111,86437415
rsa-15360,pss-sign,41,1600760462,86441055
rsa-15360,pss-sign,42,1600827147,86444632
rsa-15360,pss-sign,43,1600771610,86441630
rsa-15360,pss-sign,44,1600812073,86443823
rsa-15360,pss-sign,45,1600695591,86437545
rsa-15360,pss-sign,46,1600721943,86438947
rsa-15360,pss-sign,47,1600736018,86439733
rsa-15360,pss-sign,48,1600748758,86440421
rsa-15360,pss-sign,49,1600765758,86441314
rsa-15360,pss-sign,50,1600731221,86439453
rsa-15360,pss-sign,51,1600791907,86442723
rsa-15360,pss-sign,52,1600745684,86440247
rsa-15360,pss-sign,53,1600711481,86438403
rsa-15360,pss-sign,54,1663741610,89842029
rsa-15360,pss-sign,55,1600683018,86436860
rsa-15360,pss-sign,56,1600711444,86438388
rsa-15360,pss-sign,57,1600769406,86441525
rsa-15360,pss-sign,58,1600759962,86441014
rsa-15360,pss-sign,59,1600742573,86440077
rsa-15360,pss-sign,60,1600730166,86439414
rsa-15360,pss-sign,61,1600727222,86439237
rsa-15360,pss-sign,62,1600738054,86439817
rsa-15360,pss-sign,63,1600766259,86441354
rsa-15360,pss-sign,64,1600799962,86443179
rsa-15360,pss-sign,65,1600695092,86437522
rsa-15360,pss-sign,66,1600742573,86440080
rsa-15360,pss-sign,67,1600769591,86441538
rsa-15360,pss-sign,68,1600870055,86446957
rsa-15360,pss-sign,69,1600809518,86443678
rsa-15360,pss-sign,70,1600721573,86438932
rsa-15360,pss-sign,71,1600707351,86438164
rsa-15360,pss-sign,72,1600720499,86438890
rsa-15360,pss-sign,73,1600696203,86437567
rsa-15360,pss-sign,74,1600699777,86437752
rsa-15360,pss-sign,75,1600743425,86440114
rsa-15360,pss-sign,76,1600753833,86440663
rsa-15360,pss-sign,77,1600726462,86439198
rsa-15360,pss-sign,78,1600715184,86438592
rsa-15360,pss-sign,79,1600695184,86437490
rsa-15360,pss-sign,80,1600808869,86443659
rsa-15360,pss-sign,81,1600728166,86439308
rsa-15360,pss-sign,82,1600755573,86440760
rsa-15360,pss-sign,83,1600794962,86442901
rsa-15360,pss-sign,84,1600701092,86437835
rsa-15360,pss-sign,85,1600740759,86439973
rsa-15360,pss-sign,86,1664120925,89862505
rsa-15360,pss-sign,87,1600776129,86441878
rsa-15360,pss-sign,88,1600786184,86442413
rsa-15360,pss-sign,89,1600725018,86439123
rsa-15360,pss-sign,90,1600720036,86438853
rsa-15360,pss-sign,91,1600738758,86439862
rsa-15360,pss-sign,92,1600769165,86441500
rsa-15360,pss-sign,93,1600730092,86439401
rsa-15360,pss-sign,94,1600714573,86438556
rsa-15360,pss-sign,95,1600877165,86447342
rsa-15360,pss-sign,96,1600735351,86439668
rsa-15360,pss-sign,97,1600738518,86439842
rsa-15360,pss-sign,98,1600758702,86440942
rsa-15360,pss-sign,99,1600707536,86438172
rsa-15360,pss-verify,0,6561851,354332
rsa-15360,pss-verify,1,6551296,353764
rsa-15360,pss-verify,2,6557204,354083
rsa-15360,pss-verify,3,6557426,354096
rsa-15360,pss-verify,4,6550815,353739
rsa-15360,pss-verify,5,6556945,354070
rsa-15360,pss-verify,6,6556556,354048
rsa-15360,pss-verify,7,6550685,353732
rsa-15360,pss-verify,8,6563463,354420
rsa-15360,pss-verify,9,6558130,354135
rsa-15360,pss-verify,10,6550833,353740
rsa-15360,pss-verify,11,6556722,354057
rsa-15360,pss-verify,12,6550944,353746
rsa-15360,pss-verify,13,6558260,354141
rsa-15360,pss-verify,14,6556981,354071
rsa-15360,pss-verify,15,6550981,353747
rsa-15360,pss-verify,16,6561889,354334
rsa-15360,pss-verify,17,6556889,354067
rsa-15360,pss-verify,18,6550908,353745
rsa-15360,pss-verify,19,6557055,354076
rsa-15360,pss-verify,20,6557370,354093
rsa-15360,pss-verify,21,6551000,353749
rsa-15360,pss-verify,22,6556888,354067
rsa-15360,pss-verify,23,6551352,353767
rsa-15360,pss-verify,24,6557537,354103
rsa-15360,pss-verify,25,6556852,354066
rsa-15360,pss-verify,26,6550593,353727
rsa-15360,pss-verify,27,6592518,355988
rsa-15360,pss-verify,28,6558481,354152
rsa-15360,pss-verify,29,6551111,353754
rsa-15360,pss-verify,30,6556871,354066
rsa-15360,pss-verify,31,6561593,354320
rsa-15360,pss-verify,32,6551370,353769
rsa-15360,pss-verify,33,6556629,354054
rsa-15360,pss-verify,34,6558129,354135
rsa-15360,pss-verify,35,6551371,353769
rsa-15360,pss-verify,36,6556925,354069
rsa-15360,pss-verify,37,6550778,353738
rsa-15360,pss-verify,38,6557482,354099
rsa-15360,pss-verify,39,6557555,354103
rsa-15360,pss-verify,40,6550778,353737
rsa-15360,pss-verify,41,6556796,354062
rsa-15360,pss-verify,42,6556611,354052
rsa-15360,pss-verify,43,6550629,353730
rsa-15360,pss-verify,44,6556907,354068
rsa-15360,pss-verify,45,6558277,354143
rsa-15360,pss-verify,46,6555944,354014
rsa-15360,pss-verify,47,6561667,354324
rsa-15360,pss-verify,48,6551648,353784
rsa-15360,pss-verify,49,6557593,354104
rsa-15360,pss-verify,50,6557833,354118
rsa-15360,pss-verify,51,6550834,353739
rsa-15360,pss-verify,52,6557186,354083
rsa-15360,pss-verify,53,6557315,354091
rsa-15360,pss-verify,54,6550481,353720
rsa-15360,pss-verify,55,6556982,354072
rsa-15360,pss-verify,56,6557371,354092
rsa-15360,pss-verify,57,6550741,353735
rsa-15360,pss-verify,58,6557000,354074
rsa-15360,pss-verify,59,6557370,354093
rsa-15360,pss-verify,60,6550667,353732
rsa-15360,pss-verify,61,6556796,354063
rsa-15360,pss-verify,62,6551037,353751
rsa-15360,pss-verify,63,6561370,354306
rsa-15360,pss-verify,64,6557630,354107
rsa-15360,pss-verify,65,6555463,353988
rsa-15360,pss-verify,66,6557722,354113
rsa-15360,pss-verify,67,6557000,354073
rsa-15360,pss-verify,68,6550759,353737
rsa-15360,pss-verify,69,6557593,354104
rsa-15360,pss-verify,70,6557241,354085
rsa-15360,pss-verify,71,6551075,353754
rsa-15360,pss-verify,72,6557093,354077
rsa-15360,pss-verify,73,6551149,353757
rsa-15360,pss-verify,74,6557463,354098
