algo,op,iter,wall_ns,cycles
rsa-7680,keygen,0,11161037642,602696023
rsa-7680,keygen,1,69023343366,3727260526
rsa-7680,keygen,2,34832427572,1880951079
rsa-7680,keygen,3,41094583179,2219107485
rsa-7680,keygen,4,14737794918,795840892
rsa-7680,pss-sign,0,227770704,12299608
rsa-7680,pss-sign,1,227753944,12298704
rsa-7680,pss-sign,2,227753630,12298687
rsa-7680,pss-sign,3,227768111,12299463
rsa-7680,pss-sign,4,227747648,12298366
rsa-7680,pss-sign,5,227749092,12298437
rsa-7680,pss-sign,6,227774870,12299834
rsa-7680,pss-sign,7,227750759,12298533
rsa-7680,pss-sign,8,227751741,12298586
rsa-7680,pss-sign,9,227779000,12300052
rsa-7680,pss-sign,10,227828093,12302682
rsa-7680,pss-sign,11,227828148,12302695
rsa-7680,pss-sign,12,227771037,12299627
rsa-7680,pss-sign,13,227749592,12298461
rsa-7680,pss-sign,14,227747907,12298378
rsa-7680,pss-sign,15,227744944,12298219
rsa-7680,pss-sign,16,227753371,12298667
rsa-7680,pss-sign,17,227748796,12298426
rsa-7680,pss-sign,18,227782981,12300273
rsa-7680,pss-sign,19,227751852,12298591
rsa-7680,pss-sign,20,227748371,12298404
rsa-7680,pss-sign,21,227746907,12298325
rsa-7680,pss-sign,22,244627370,13209869
rsa-7680,pss-sign,23,227780241,12300125
rsa-7680,pss-sign,24,227783759,12300315
rsa-7680,pss-sign,25,227807074,12301573
rsa-7680,pss-sign,26,227814500,12301974
rsa-7680,pss-sign,27,227787315,12300506
rsa-7680,pss-sign,28,227796463,12301000
rsa-7680,pss-sign,29,227803315,12301371
rsa-7680,pss-sign,30,227778982,12300056
rsa-7680,pss-sign,31,227783797,12300316
rsa-7680,pss-sign,32,227791555,12300728
rsa-7680,pss-sign,33,227808241,12301637
rsa-7680,pss-sign,34,227780167,12300122
rsa-7680,pss-sign,35,227815093,12302007
rsa-7680,pss-sign,36,227785111,12300387
rsa-7680,pss-sign,37,227787685,12300526
rsa-7680,pss-sign,38,227778203,12300015
rsa-7680,pss-sign,39,227780611,12300143
rsa-7680,pss-sign,40,227770814,12299616
rsa-7680,pss-sign,41,227784037,12300330
rsa-7680,pss-sign,42,227786907,12300485
rsa-7680,pss-sign,43,227777019,12299949
rsa-7680,pss-sign,44,227807222,12301581
rsa-7680,pss-sign,45,227782000,12300220
rsa-7680,pss-sign,46,227784074,12300333
rsa-7680,pss-sign,47,227798314,12301101
rsa-7680,pss-sign,48,227779370,12300078
rsa-7680,pss-sign,49,227776481,12299921
rsa-7680,pss-sign,50,227800370,12301212
rsa-7680,pss-sign,51,227775167,12299850
rsa-7680,pss-sign,52,227794852,12300911
rsa-7680,pss-sign,53,227819222,12302230
rsa-7680,pss-sign,54,244812666,13219877
rsa-7680,pss-sign,55,227796834,12301014
rsa-7680,pss-sign,56,227778944,12300055
rsa-7680,pss-sign,57,227784426,12300351
rsa-7680,pss-sign,58,227779630,12300073
rsa-7680,pss-sign,59,227779685,12300095
rsa-7680,pss-sign,60,227775556,12299871
rsa-7680,pss-sign,61,227782278,12300228
rsa-7680,pss-sign,62,227814000,12301940
rsa-7680,pss-sign,63,227782519,12300248
rsa-7680,pss-sign,64,227801648,12301281
rsa-7680,pss-sign,65,227785666,12300418
rsa-7680,pss-sign,66,227779555,12300076
rsa-7680,pss-sign,67,227783259,12300288
rsa-7680,pss-sign,68,227980555,12310932
rsa-7680,pss-sign,69,227827907,12302697
rsa-7680,pss-sign,70,227812704,12301878
rsa-7680,pss-sign,71,227781296,12300180
rsa-7680,pss-sign,72,227786796,12300478
rsa-7680,pss-sign,73,227844778,12303594
rsa-7680,pss-sign,74,227814556,12301978
rsa-7680,pss-sign,75,227783815,12300318
rsa-7680,pss-sign,76,227797296,12301037
rsa-7680,pss-sign,77,227809796,12301713
rsa-7680,pss-sign,78,227776130,12299891
rsa-7680,pss-sign,79,227810796,12301775
rsa-7680,pss-sign,80,227780648,12300148
rsa-7680,pss-sign,81,227788259,12300558
rsa-7680,pss-sign,82,227781333,12300184
rsa-7680,pss-sign,83,227775482,12299868
rsa-7680,pss-sign,84,227773574,12299765
rsa-7680,pss-sign,85,227778111,12300003
rsa-7680,pss-sign,86,244715278,13214612
rsa-7680,pss-sign,87,227785111,12300388
rsa-7680,pss-sign,88,227805963,12301513
rsa-7680,pss-sign,89,227774907,12299837
rsa-7680,pss-sign,90,227785925,12300431
rsa-7680,pss-sign,91,227798519,12301111
rsa-7680,pss-sign,92,227785482,12300407
rsa-7680,pss-sign,93,227777259,12299965
rsa-7680,pss-sign,94,227780500,12300140
rsa-7680,pss-sign,95,227812315,12301858
rsa-7680,pss-sign,96,227780593,12300144
rsa-7680,pss-sign,97,227813759,12301935
rsa-7680,pss-sign,98,227785889,12300418
rsa-7680,pss-sign,99,227792407,12300774
rsa-7680,pss-verify,0,1745555,94254
rsa-7680,pss-verify,1,1755796,94807
rsa-7680,pss-verify,2,1745555,94255
rsa-7680,pss-verify,3,1761019,95087
rsa-7680,pss-verify,4,1746444,94303
rsa-7680,pss-verify,5,1755723,94803
rsa-7680,pss-verify,6,1745537,94255
rsa-7680,pss-verify,7,1745222,94238
rsa-7680,pss-verify,8,1756129,94825
rsa-7680,pss-verify,9,1745908,94276
rsa-7680,pss-verify,10,1755315,94780
rsa-7680,pss-verify,11,1745482,94251
rsa-7680,pss-verify,12,1756074,94822
rsa-7680,pss-verify,13,1745982,94278
rsa-7680,pss-verify,14,1760667,95068
rsa-7680,pss-verify,15,1745815,94270
rsa-7680,pss-verify,16,1745963,94278
rsa-7680,pss-verify,17,1755704,94801
rsa-7680,pss-verify,18,1745500,94254
rsa-7680,pss-verify,19,1755093,94769
rsa-7680,pss-verify,20,1746425,94303
rsa-7680,pss-verify,21,1754482,94736
rsa-7680,pss-verify,22,1745592,94258
rsa-7680,pss-verify,23,1745019,94227
rsa-7680,pss-verify,24,1756000,94818
rsa-7680,pss-verify,25,1745704,94263
rsa-7680,pss-verify,26,1755315,94781
rsa-7680,pss-verify,27,1745537,94255
rsa-7680,pss-verify,28,1756074,94823
rsa-7680,pss-verify,29,1745778,94268
rsa-7680,pss-verify,30,1755093,94770
rsa-7680,pss-verify,31,1745723,94264
rsa-7680,pss-verify,32,1746074,94284
rsa-7680,pss-verify,33,1755463,94790
rsa-7680,pss-verify,34,1745629,94261
rsa-7680,pss-verify,35,1755352,94783
